0,1,2,project,sample_id,site,stage,latin.genus,latin.species,growth.form,functional.group,latitude,Al_area,Al_mass,Ca_area,Ca_mass,Carea,Cmass,Cu_area,Cu_mass,EWT,Fe_area,Fe_mass,K_area,K_mass,LDMC,LMA,Mg_area,Mg_mass,Mn_area,Mn_mass,Na_area,Na_mass,Narea,Nmass,P_area,P_mass,Zn_area,Zn_mass,car_area,car_mass,hemicellulose_area,cellulose_area,hemicellulose_mass,cellulose_mass,chlA_area,chlA_mass,chlB_area,chlB_mass,hemicellulose_area,hemicellulose_mass,lignin_area,lignin_mass,solubles_area,solubles_mass
-0.42228985,1.2101841,-0.7955537,2018-BeauchampRioux-MSc-UdeM,10291603,MSB_Chemin,-99,Acer,saccharum,tree,broadleaf,45.5444649513,1.4953201888549e-07,0.031,6.63777455446204e-05,13.761,0.0021802733076207,45.2,5.78833621492221e-08,0.012,0.0653926718978588,3.47300172895332e-07,0.072,3.02537039499934e-05,6.272,401.888360496791,0.0482361351243517,9.75334652214392e-06,2.022,3.95536308019684e-07,0.082,1.4808493483176e-06,0.307,9.29992685197501e-05,1.928,6.89294370926986e-06,1.429,6.27069756616572e-08,0.013,8.98156836015429e-06,1.862,-99.0,-99.0,-99.0,-99.0,4.28626296714989e-05,8.886,1.34192927915946e-05,2.782,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.47051764,-0.30193377,-0.5715184,2018-BeauchampRioux-MSc-UdeM,10294709,MSB_Chemin,-99,Acer,saccharum,tree,broadleaf,45.5440327,1.82174850907246e-07,0.033,3.46077012223492e-05,6.269,0.0025338865626189,45.9,5.52045002749229e-08,0.01,0.0698219346106673,3.69870151841984e-07,0.067,3.50272554244386e-05,6.345,415.338106603023,0.0552045002749229,7.61822103793936e-06,1.38,2.20818001099692e-07,0.04,1.1427331556909e-06,0.207,9.69943069830396e-05,1.757,6.35955843167112e-06,1.152,5.52045002749229e-08,0.01,8.44076809203572e-06,1.529,-99.0,-99.0,-99.0,-99.0,4.56209990271963e-05,8.264,1.54406987268959e-05,2.797,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.40481162,-0.43869424,-0.5393119,2018-BeauchampRioux-MSc-UdeM,10296252,MSB_Chemin,-99,Acer,saccharum,tree,broadleaf,45.5444011,2.16499746912667e-07,0.033,4.64621578071365e-05,7.082,0.0030329646362947,46.23,6.56059839129292e-08,0.01,0.085516994427658,3.87075305086282e-07,0.059,3.79071375048905e-05,5.778,414.950579485244,0.0656059839129292,1.15269713735017e-05,1.757,3.54272313129818e-07,0.054,1.00377155386782e-06,0.153,0.0001572313010457,2.3966,9.87370057889585e-06,1.505,7.87271806955151e-08,0.012,1.16713045381101e-05,1.779,-99.0,-99.0,-99.0,-99.0,5.52008748643387e-05,8.414,1.71428435964484e-05,2.613,-99.0,-99.0,-99.0,-99.0,0.0051758367446669,78.892753922206
-0.7939422,0.6651702,1.373425,2018-BeauchampRioux-MSc-UdeM,10964630,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5579456,2.14071757343747e-07,0.04,5.81472410884952e-05,10.865,0.0024168701404109,45.16,2.67589696679684e-08,0.005,0.0615127152363405,3.26459429949214e-07,0.061,3.39143181571831e-05,6.337,444.373710321816,0.0535179393359367,8.85186716616393e-06,1.654,5.77993744828117e-07,0.108,1.8624242888906e-06,0.348,7.73494777222293e-05,1.4453,4.86478068563665e-06,0.909,4.8166145402343e-08,0.009,5.59262466060539e-06,1.045,-99.0,-99.0,-99.0,-99.0,2.03742795051911e-05,3.807,6.99479467120693e-06,1.307,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.47182035,-0.34201622,-0.2874136,2018-BeauchampRioux-MSc-UdeM,10966273,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5577511,2.50134075861421e-07,0.038,6.55812052054561e-05,9.963,0.0030391290217162,46.17,4.60773297639459e-08,0.007,-99.0,4.21278443556077e-07,0.064,3.88958487964509e-05,5.909,-99.0,0.065824756805637,1.16509819545977e-05,1.77,6.5824756805637e-07,0.1,1.12560334137639e-06,0.171,0.0001137385972844,1.7279,8.3597441143159e-06,1.27,7.24072324862007e-08,0.011,2.92261920217028e-06,0.444,-99.0,-99.0,-99.0,-99.0,1.19537758359037e-05,1.816,3.9889802624216e-06,0.606,-99.0,-99.0,-99.0,-99.0,0.0050391005642956,76.5532727933164
-0.2948506,-0.18842411,0.6723242,2018-BeauchampRioux-MSc-UdeM,10968279,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5577567,2.72509997647612e-07,0.042,8.9688230892451e-05,13.823,0.0029638706410816,45.68,5.19066662185928e-08,0.008,0.0730113922774473,3.9578832991677e-07,0.061,4.03379679851239e-05,6.217,433.814167378181,0.064883332773241,9.03175992203515e-06,1.392,9.14854992102698e-07,0.141,1.89459331697864e-06,0.292,0.0001027751991128,1.584,1.06538432413662e-05,1.642,7.13716660505651e-08,0.011,6.38451994488691e-06,0.984,0.0004649678127854,0.0006078007987394,7.16621346209915,9.3675952322552,2.15347781474387e-05,3.319,6.81923827446763e-06,1.051,0.0004649678127854,7.16621346209915,0.0003480481797011,5.36421550535199,0.0050545015133578,77.9013854146901
-0.64042044,0.65202403,1.205245,2018-BeauchampRioux-MSc-UdeM,10969709,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5577261,2.48976798918435e-07,0.044,6.50282130266058e-05,11.492,0.0025735147306387,45.48,3.96099452824783e-08,0.007,0.0643090699441933,3.39513816706957e-07,0.06,3.87158922318166e-05,6.842,427.875749709068,0.0565856361178261,1.01967316284323e-05,1.802,5.99807742848957e-07,0.106,3.59318789348196e-06,0.635,8.16700486088584e-05,1.4433,1.05079526270803e-05,1.857,5.65856361178261e-08,0.01,4.36841110829618e-06,0.772,0.0004585811640779,0.0006089403040634,8.10419738187695,10.7613936299212,1.91938477711666e-05,3.392,6.95437467888083e-06,1.229,0.0004585811640779,8.10419738187695,0.0003355050151368,5.92915513820872,0.0042448459315034,75.0163154950587
-0.31912112,0.8486781,1.4780159,2018-BeauchampRioux-MSc-UdeM,10970744,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5576851,2.12265635074145e-07,0.042,5.32129731356113e-05,10.529,0.0023071252955082,45.65,4.5485493230174e-08,0.009,0.0629643957303531,3.5883000214915e-07,0.071,3.22441607565011e-05,6.38,409.819685844409,0.0505394369224155,7.13616849344507e-06,1.412,5.15502256608638e-07,0.102,2.10244057597249e-06,0.416,7.93469159681924e-05,1.57,8.32384526112184e-06,1.647,4.5485493230174e-08,0.009,6.0697863743821e-06,1.201,0.0004597522143334,0.0005057504184526,9.09690020961695,10.0070449781433,2.93937365140769e-05,5.816,1.10984603481625e-05,2.196,0.0004597522143334,9.09690020961695,0.0002979964232376,5.8963146679906,0.0037840087545692,74.8723963897374
0.09690952,1.1833849,0.41536856,2018-BeauchampRioux-MSc-UdeM,10976141,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5576427,2.36979214131162e-07,0.042,5.05442809568321e-05,8.958,0.0025159293233591,44.59,6.20659846533995e-08,0.011,0.0632715285932629,4.00607719126488e-07,0.071,4.15334284576067e-05,7.361,435.989779288977,0.0564236224121814,5.79470602173103e-06,1.027,8.8020850963003e-07,0.156,2.35850741682918e-06,0.418,9.95933359197414e-05,1.7651,7.75824808167494e-06,1.375,5.64236224121814e-08,0.01,7.62847375012693e-06,1.352,0.000384103541582,0.0005275299001457,6.80749525041433,9.34945112690778,3.08862909084281e-05,5.474,1.11041688907173e-05,1.968,0.000384103541582,6.80749525041433,0.0003089432643534,5.47542414233141,0.0044107994186322,78.1729217314477
-0.58905506,0.06515479,0.47203064,2018-BeauchampRioux-MSc-UdeM,10977097,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5576237,2.63870654744159e-07,0.045,6.90520184503825e-05,11.776,0.0026457430982347,45.12,4.69103386211838e-08,0.008,0.0692407826784161,3.63555124314174e-07,0.062,3.76983208744488e-05,6.429,421.490463324061,0.0586379232764797,8.85432641474843e-06,1.51,8.85432641474843e-07,0.151,1.04375503432134e-06,0.178,9.26479187768379e-05,1.58,8.76050573750607e-06,1.494,6.45017156041277e-08,0.011,7.27110248628348e-06,1.24,0.0004713207948443,0.0005652364501243,8.03781526542292,9.63943500282674,2.89905892678916e-05,4.944,9.8159883564827e-06,1.674,0.0004713207948443,8.03781526542292,0.000332455055968,5.66962534468599,0.0044857365631752,76.4988988785435
0.008286238,1.0096815,-0.12344742,2018-BeauchampRioux-MSc-UdeM,10978302,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5576269,2.48771970666977e-07,0.039,5.68475846816435e-05,8.912,0.0029163729484344,45.72,5.74089163077638e-08,0.009,0.0627197528605979,3.89104877197066e-07,0.061,3.76985217087649e-05,5.91,465.352006362129,0.0637876847864043,8.7261552787801e-06,1.368,5.9322546851356e-07,0.093,6.95285764171807e-07,0.109,9.85774880689092e-05,1.5454,9.26835059946454e-06,1.453,5.74089163077638e-08,0.009,9.12801769293445e-06,1.431,0.0004553941358795,0.000550842102448,7.13921719222799,8.63555566082318,4.067740658829e-05,6.377,1.41800023280177e-05,2.223,0.0004553941358795,7.13921719222799,0.0003034120739726,4.75659329835519,0.005058720579118,79.3055994438019
-0.16126919,0.062351942,1.1323824,2018-BeauchampRioux-MSc-UdeM,10979196,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5577775,-99.0,0.042,-99.0,10.727,-99.0,45.41,-99.0,0.008,-99.0,-99.0,0.064,-99.0,5.539,-99.0,-99.0,-99.0,1.68,-99.0,0.086,-99.0,0.113,-99.0,1.3791,-99.0,1.318,-99.0,0.009,-99.0,1.158,-99.0,-99.0,6.62373230417777,10.0592456705087,-99.0,4.438,-99.0,1.45,-99.0,6.62373230417777,-99.0,4.93061564731846,-99.0,78.2094625777347
-0.6599541,-0.17279673,0.94764423,2018-BeauchampRioux-MSc-UdeM,10980246,MSB_Sainte-Julie,-99,Acer,saccharum,tree,broadleaf,45.5579018,2.16310913716099e-07,0.038,7.14338330585086e-05,12.549,0.0025980079215796,45.64,5.69239246621314e-08,0.01,0.0668921886264014,3.47235940439001e-07,0.061,3.13707748813006e-05,5.511,428.575884710763,0.0569239246621314,1.18401763297233e-05,2.08,1.4743296487492e-06,0.259,1.01893825145215e-06,0.179,9.11465881690047e-05,1.6012,1.16466349858721e-05,2.046,5.12315321959182e-08,0.009,6.81948617452334e-06,1.198,0.0004869818341875,0.0005606207237288,8.5549588697188,9.84859577157328,2.66631663117423e-05,4.684,9.31275407472469e-06,1.636,0.0004869818341875,8.5549588697188,0.0003227142505495,5.6692199714799,0.0043137374431576,75.7807454205162
-0.2273922,-1.0979513,-0.021121502,2018-BeauchampRioux-MSc-UdeM,11486253,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.5580363,5.11877468082659e-07,0.076,7.81219309511942e-05,11.599,0.0033049772840547,49.07,5.3881838745543e-08,0.008,0.0942472108269753,3.63702411532415e-07,0.054,6.90967229613157e-05,10.259,390.931849791377,0.0673522984319288,1.58951424299352e-05,2.36,3.90643330905187e-07,0.058,9.40911609094045e-06,1.397,0.0001507411791205,2.2381,9.86037649043437e-06,1.464,7.9475712149676e-07,0.118,8.49986006210941e-06,1.262,0.0006581859877996,0.0009191424531003,9.77228696159329,13.6467867392723,3.96435628570333e-05,5.886,1.36455756623088e-05,2.026,0.0006581859877996,9.77228696159329,0.0007320390686407,10.8688060494418,0.00440689855823,65.430559325068
-0.7452748,-1.0504954,-0.2120142,2018-BeauchampRioux-MSc-UdeM,11488416,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.558048,5.365011327594e-07,0.081,7.52293810602626e-05,11.358,0.003215695061169,48.55,4.63642954236519e-08,0.007,0.0893611236973265,3.37797009515178e-07,0.051,7.33549388309921e-05,11.075,393.909997305309,0.0662347077480741,1.22931617580426e-05,1.856,5.10007249660171e-07,0.077,9.16688355233346e-06,1.384,0.0001346286669687,2.0326,9.63714997734478e-06,1.455,7.4182872677843e-07,0.112,9.91533574988669e-06,1.497,0.0006319957210478,0.0008959978791666,9.54176054420982,13.5276188214579,4.74505446307203e-05,7.164,1.58036012686905e-05,2.386,0.0006319957210478,9.54176054420982,0.0006663010713263,10.0596967055497,0.0044130889516644,66.6280429355821
-0.64341664,-1.0811849,-0.26936388,2018-BeauchampRioux-MSc-UdeM,11489673,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.5579873,7.10974778459439e-07,0.098,0.0001348095238095,18.582,0.0034446002531892,47.48,7.25484467815754e-08,0.01,0.101231420249825,4.35290680689453e-07,0.06,7.28604051027362e-05,10.043,396.487493347525,0.0725484467815754,1.54600740091537e-05,2.131,2.53919563735514e-07,0.035,1.17528483786152e-05,1.62,0.0001527144804752,2.105,9.12659460512219e-06,1.258,9.06855584769693e-07,0.125,9.16286882851298e-06,1.263,0.0006264199160725,0.0008587268542377,8.63450485657609,11.8365987465337,4.2963190184049e-05,5.922,1.3951066316097e-05,1.923,0.0006264199160725,8.63450485657609,0.0005939421798757,8.18683522838077,0.0051546752079529,71.0514895442539
-0.90218353,-1.1805068,-0.34791517,2018-BeauchampRioux-MSc-UdeM,11490550,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.5580256,6.05311106967916e-07,0.085,7.03015440939679e-05,9.872,-99.0,-99.0,4.98491499855931e-08,0.007,0.0954846692316821,3.98793199884745e-07,0.056,6.60999728808965e-05,9.282,399.610043751189,0.0712130714079901,1.1728792860896e-05,1.647,4.13035814166343e-07,0.058,1.31601755961966e-05,1.848,-99.0,-99.0,8.27495889760845e-06,1.162,5.69704571263921e-07,0.08,9.53543026152988e-06,1.339,0.0006862682607884,0.0009556207089524,9.63682996983414,13.419175581931,4.45580187799794e-05,6.257,1.45417091815116e-05,2.042,0.0006862682607884,9.63682996983414,0.000770979149587,10.8263712594272,0.0046962544096326,65.9465224119758
-0.7602849,-1.005229,-0.10275793,2018-BeauchampRioux-MSc-UdeM,11491634,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.557947,7.19297323674034e-07,0.108,0.0001312517810892,19.707,0.0031715683845701,47.62,6.66016040438921e-08,0.01,0.0948037486080348,4.39570586689688e-07,0.066,6.83665465510552e-05,10.265,386.53692542299,0.0666016040438921,1.42527432653929e-05,2.14,3.06367378601903e-07,0.046,1.10425459504773e-05,1.658,0.0001480753462707,2.2233,9.23764248088783e-06,1.387,1.01234438146716e-06,0.152,9.13774007482199e-06,1.372,0.0005880156614344,0.0007361972016412,8.82885134488478,11.0537458100269,4.4270086207975e-05,6.647,1.47922162581484e-05,2.221,0.0005880156614344,8.82885134488478,0.000507392877245,7.61832818486938,0.0048145671591459,72.289057122003
-0.68276024,-1.0511618,-0.41549826,2018-BeauchampRioux-MSc-UdeM,11496320,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.5579115,7.09574859205534e-07,0.095,0.0001464189048948,19.603,0.0035321889570347,47.29,7.46920904426878e-08,0.01,0.100110295960828,4.55621751700396e-07,0.061,7.88524398803455e-05,10.557,403.566591422122,0.0746920904426878,1.49608257156704e-05,2.003,3.36114406992095e-07,0.045,1.02626932268253e-05,1.374,0.0001659882325907,2.2223,9.93404802887748e-06,1.33,9.1871271244506e-07,0.123,1.10021449222079e-05,1.473,0.0006578154146976,0.0008489394840655,8.80702910842248,11.3658551934211,4.9408817827838e-05,6.615,1.57525618743629e-05,2.109,0.0006578154146976,8.80702910842248,0.0006744355083354,9.02954388260074,0.0052732584868754,70.5999585179865
-0.6296513,-1.1792679,0.17442226,2018-BeauchampRioux-MSc-UdeM,11497322,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.5579144,7.1322023427662e-07,0.093,0.000165505439526,21.581,0.0036297541600336,47.33,6.90213129945116e-08,0.009,0.102383158695084,4.98487260515917e-07,0.065,7.71504898583097e-05,10.06,407.327948847383,0.0766903477716796,1.71939759704106e-05,2.242,4.29465947521406e-07,0.056,9.50960312368827e-06,1.24,0.0001682739610806,2.1942,9.85470968866083e-06,1.285,9.50960312368827e-07,0.124,1.22321104695829e-05,1.595,0.0006242225818143,0.0008267141912845,8.13951950867051,10.7798988439306,5.16739563285577e-05,6.738,1.61126420668299e-05,2.101,0.0006242225818143,8.13951950867051,0.000567514391781,7.40007586705177,0.0056352785129338,73.4809356936416
-0.68212914,-0.9717238,-0.22684765,2018-BeauchampRioux-MSc-UdeM,11498314,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.5579002,6.71242156897761e-07,0.107,0.0001564307890131,24.936,0.0029522108321129,47.06,6.90062030455642e-08,0.011,0.0932361800669118,4.14037218273385e-07,0.066,6.99785631793881e-05,11.155,383.367287543655,0.0627329118596038,1.50935385934207e-05,2.406,2.63478229810336e-07,0.042,8.40621018918691e-06,1.34,0.0001351956983486,2.1551,8.1239120858187e-06,1.295,9.7863342500982e-07,0.156,1.01752783036277e-05,1.622,0.0005406135200629,0.0007296167449572,8.61770168221861,11.6305257213325,4.53308021097497e-05,7.226,1.45665821338e-05,2.322,0.0005406135200629,8.61770168221861,0.0005625029914659,8.96663290116119,0.0044112422955964,70.3178310209611
-0.58473945,-1.0639238,-0.64402485,2018-BeauchampRioux-MSc-UdeM,11499432,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.5578559,5.46371433328143e-07,0.08,8.42163268046167e-05,12.331,0.0033745265650929,49.41,6.14667862494161e-08,0.009,0.102592332024726,4.16608217912709e-07,0.061,5.99027980215143e-05,8.771,375.309880769685,0.0682964291660179,1.18699193890539e-05,1.738,3.34652502913488e-07,0.049,1.02854422324023e-05,1.506,0.0001693546554029,2.4797,1.10367029532285e-05,1.616,8.40046078742021e-07,0.123,1.13167183128092e-05,1.657,0.000624034502238,0.0008458394074057,9.13714684439953,12.3848262308072,5.82910022931963e-05,8.535,1.97035198143962e-05,2.885,0.000624034502238,9.13714684439953,0.0006641332696217,9.72427515950173,0.0046666663958366,68.3295811043461
-0.6109383,-1.1747149,-0.61936235,2018-BeauchampRioux-MSc-UdeM,11500210,MSB_Sainte-Julie,-99,Populus,tremuloides,tree,broadleaf,45.5578099,5.24341755472851e-07,0.075,6.90732872542903e-05,9.88,0.0034704432988896,49.64,6.29210106567422e-08,0.009,0.100996324464274,4.3345585119089e-07,0.062,5.97469952302798e-05,8.546,388.116524789323,0.0699122340630468,9.53602872619959e-06,1.364,3.07613829877406e-07,0.044,1.09342734074605e-05,1.564,0.0001635037418032,2.3387,1.13257819182136e-05,1.62,5.10359308660242e-07,0.073,1.07105542584588e-05,1.532,0.0005935973279138,0.0007522839331366,8.49060734317968,10.7604047162647,5.43427795372063e-05,7.773,1.88133821863659e-05,2.691,0.0005935973279138,8.49060734317968,0.000719992362494,10.2985174503903,0.0048930107805443,69.987904779753
-0.07267475,0.10135317,0.32146215,2018-BeauchampRioux-MSc-UdeM,11741543,MBP_Bois,-99,Betula,populifolia,tree,broadleaf,45.4070237,-99.0,0.078,-99.0,6.155,-99.0,49.56,-99.0,0.006,-99.0,-99.0,0.076,-99.0,10.073,-99.0,-99.0,-99.0,2.017,-99.0,0.364,-99.0,1.909,-99.0,2.6144,-99.0,1.611,-99.0,0.039,-99.0,2.156,-99.0,-99.0,16.1823299823822,10.2573179296717,-99.0,10.118,-99.0,3.304,-99.0,16.1823299823822,-99.0,11.1496202652193,-99.0,62.0637699985715
0.10028005,2.0199418,1.2690725,2018-BeauchampRioux-MSc-UdeM,11743156,MBP_Bois,-99,Betula,populifolia,tree,broadleaf,45.4069824,2.00108592093266e-07,0.047,4.79281366211467e-05,11.257,0.0021007144540173,49.34,2.12881480950283e-08,0.005,0.0721625193365635,2.46942517902328e-07,0.058,3.20344052533986e-05,7.524,336.300372228516,0.0425762961900566,1.58809584788911e-05,3.73,2.18842162416891e-06,0.514,7.43807894440288e-06,1.747,0.0001056956552918,2.4825,5.66690502289653e-06,1.331,8.04691997992069e-07,0.189,6.65893272412485e-06,1.564,0.0007455728460936,0.0004288478118403,17.5114538560479,10.0724546335826,3.70371200557302e-05,8.699,1.31262721153944e-05,3.083,0.0007455728460936,17.5114538560479,0.0004443817767563,10.4373047099417,0.002625421504631,61.6639242857446
0.05559039,0.34232306,0.65134287,2018-BeauchampRioux-MSc-UdeM,11744332,MBP_Bois,-99,Betula,populifolia,tree,broadleaf,45.4069828,2.79421552157678e-07,0.043,5.74308762318501e-05,8.838,0.0032633838021764,50.22,3.24908781578695e-08,0.005,0.0955198647506341,6.95304792578407e-07,0.107,3.96453695282323e-05,6.101,380.275516593613,0.064981756315739,2.24187059289299e-05,3.45,6.6476336711001e-06,1.023,8.43463196978292e-06,1.298,0.0001588803941919,2.445,9.01946777662457e-06,1.388,1.07869715484127e-06,0.166,9.44184919267687e-06,1.453,0.0008675855136074,0.000606567594181,13.3512167536989,9.33442905473058,4.60590688765958e-05,7.088,1.53291963148828e-05,2.359,0.0008675855136074,13.3512167536989,0.0006104873167092,9.39474940847951,0.0043888858904945,67.5402780615753
-0.36315536,0.27188253,0.9558549,2018-BeauchampRioux-MSc-UdeM,11745575,MBP_Bois,-99,Betula,populifolia,tree,broadleaf,45.407004,2.63732476363468e-07,0.046,4.91631735829725e-05,8.575,0.0029136705323459,50.82,2.86665735177682e-08,0.005,0.0889106236318757,7.96930743793957e-07,0.139,2.5432984024964e-05,4.436,367.024448419797,0.0573331470355365,1.58468818406223e-05,2.764,4.49491872758606e-06,0.784,7.37304270876999e-06,1.286,0.0001355986260537,2.3651,7.82024125564718e-06,1.364,9.40263611382798e-07,0.164,9.76383494015186e-06,1.703,0.0009055519683197,0.0004974948797394,15.7945623978821,8.67726447025647,4.96103721298497e-05,8.653,1.64202133109776e-05,2.864,0.0009055519683197,15.7945623978821,0.0006779547145717,11.824829956597,0.0036300212202201,63.3145293414667
0.29340672,0.013470888,0.18595648,2018-BeauchampRioux-MSc-UdeM,11746594,MBP_Bois,-99,Betula,populifolia,tree,broadleaf,45.4070243225,2.67728814988093e-07,0.04,4.13841815767845e-05,6.183,0.0033506261195759,50.06,3.34661018735116e-08,0.005,0.0985016121894166,8.09879665338981e-07,0.121,3.98179680091041e-05,5.949,362.660576648587,0.0669322037470232,1.7402372974226e-05,2.6,4.98644917915323e-06,0.745,8.53385597774546e-06,1.275,0.0001648607110492,2.4631,1.03945712419127e-05,1.553,1.01067627658005e-06,0.151,9.94612547680765e-06,1.486,0.0008024970711225,0.0005532905121492,11.9897004161957,8.2664320188905,4.8298278223852e-05,7.216,1.53408610988177e-05,2.292,0.0008024970711225,11.9897004161957,0.0006532544348141,9.75994212417115,0.0046651247744493,69.6992555643561
0.6063049,1.8138094,0.8848634,2018-BeauchampRioux-MSc-UdeM,11747841,MBP_Bois,-99,Betula,populifolia,tree,broadleaf,45.4070435,2.0811917915555e-07,0.042,4.94431707050971e-05,9.978,0.0024404451365263,49.25,2.97313113079357e-08,0.006,0.0774029735278658,4.16238358311101e-07,0.084,3.23030697360722e-05,6.519,357.188818188318,0.0495521855132262,1.23533598484473e-05,2.493,2.75510151453538e-06,0.556,5.80751614215012e-06,1.172,0.0001324876784067,2.6737,6.5706197990538e-06,1.326,6.24357537466651e-07,0.126,8.26530454360614e-06,1.668,0.0007989989088255,0.0004187896149637,16.1243929112335,8.45148625890531,4.31500431449174e-05,8.708,1.42908503020144e-05,2.884,0.0007989989088255,16.1243929112335,0.0005495727410898,11.0907871246799,0.003168020890265,63.9330204602068
0.55762076,1.2318635,0.95668983,2018-BeauchampRioux-MSc-UdeM,11749360,MBP_Bois,-99,Betula,populifolia,tree,broadleaf,45.4069702,2.28835089084693e-07,0.041,5.42060093948912e-05,9.712,0.002753834950107,49.34,2.79067181810601e-08,0.005,0.081311208086648,5.69297050893627e-07,0.102,3.46824693554215e-05,6.214,371.164510166359,0.0558134363621203,1.45282374850599e-05,2.603,2.50044194902299e-06,0.448,6.50226533618701e-06,1.165,0.0001502218639686,2.6915,8.02039080523668e-06,1.437,7.25574672707563e-07,0.13,9.35991327792757e-06,1.677,0.0006409811734346,0.0004451111859662,11.4843524286147,7.97498263820096,3.91587069516636e-05,7.016,1.13636156433277e-05,2.036,0.0006409811734346,11.4843524286147,0.0005786078471665,10.3668199788404,0.0038970407936448,69.8226278052584
